,Mainframe,Raspberry Pi,Linux Desktop,SharePoint,Amazon Web Services (AWS),Android,Windows Phone,WordPress,iOS,Mac OS,Microsoft Azure,Arduino,Serverless,Salesforce,Windows Desktop
49000,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
49001,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49002,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49005,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49006,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49007,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
49008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
49011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49013,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
49014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49019,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
49020,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
49021,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
49022,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
49023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49027,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49031,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
49032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
49035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49040,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
49041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49042,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49044,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
49045,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49046,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49049,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
49050,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49051,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
49052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49053,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49057,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49058,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
49059,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
49061,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49063,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
49064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49065,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
49066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49079,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49081,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
49082,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49083,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
49084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49086,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
49087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49089,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0
49090,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
49091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49092,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
49093,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
49095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49096,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
49098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49099,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49104,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1
49105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49111,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
49113,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
49115,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
49116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49118,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
49119,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
49125,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
49127,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
49128,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
49131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
49132,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
49134,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
49135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49142,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
49143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49144,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49145,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
49147,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
49148,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
49149,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49150,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
49151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49155,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49156,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
49159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
49160,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
49162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49168,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49169,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
49170,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
49172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49178,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49181,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
49182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49185,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
49187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49188,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
49191,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
49192,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
49194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49200,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
49201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49203,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
49204,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49206,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0
49207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
49209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49210,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49211,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
49212,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49216,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
49217,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49219,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1
49220,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
49222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49223,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49226,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
49227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49230,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
49231,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49234,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49237,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
49239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49241,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
49242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49243,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49244,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
49245,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
49246,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
49248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49249,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
49250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49251,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
49252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49255,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1
49256,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
49258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49259,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
49260,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
49262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49264,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
49265,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1
49266,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49268,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49269,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
49270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49273,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49276,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49277,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
49278,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49280,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
49283,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
49284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49286,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
49287,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
49288,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49291,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49293,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
49296,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49297,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
49298,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1
49299,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49300,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
49302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49304,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
49306,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49307,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
49308,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
49309,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49316,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
49318,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
49319,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49321,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
49323,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
49324,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1
49325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49327,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
49328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49329,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1
49330,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
49331,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
49332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49334,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
49335,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
49338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
49340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49341,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49342,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49343,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
49344,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
49345,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
49347,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49349,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
49350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49352,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0
49353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
49355,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
49356,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49357,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49360,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
49362,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
49363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49368,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
49371,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
49372,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
49374,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1
49377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49378,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
49379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49381,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1
49382,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49387,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
49388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49391,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
49392,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
49393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49394,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49395,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49396,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
49398,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
49399,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
49400,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
49403,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
49404,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1
49406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49407,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
49409,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
49410,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
49411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49412,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49413,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49415,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
49416,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
49417,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
49418,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49419,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49424,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
49426,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49427,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49433,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49434,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
49437,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49438,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49440,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
49441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49443,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
49444,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49445,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
49446,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
49447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49449,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
49450,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
49452,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
49453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49454,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
49455,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
49456,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
49457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49463,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
49464,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
49465,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
49467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49468,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49469,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
49470,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
49472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49473,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
49474,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
49475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49476,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
49477,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49479,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49481,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
49482,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
49483,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
49485,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49486,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49487,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
49488,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
49489,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
49490,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
49491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49492,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
49495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49497,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
49498,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
49499,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
49502,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
49503,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
49504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49507,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
49509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49510,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49511,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
49513,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
49515,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1
49517,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
49518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49522,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
49523,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
49524,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
49526,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
49529,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49531,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
49532,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49534,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49535,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
49536,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
49537,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
49538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49539,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
49540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49542,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
49544,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
49545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
49546,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
49548,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
49549,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
49550,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
49551,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
49552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
49553,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1
49554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49556,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
49558,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
49559,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49560,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
49561,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
49562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49563,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
49565,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
49568,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
49569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
