,Spark,Xamarin,Hadoop,Node.js,.NET Core,AngularJS,Cordova,Firebase,React
25187,0,1,0,0,0,1,0,0,0
25190,1,0,1,0,0,0,0,0,0
25193,0,0,0,1,0,0,0,0,0
25198,0,0,0,0,0,1,0,0,0
25200,0,0,0,1,0,1,0,0,0
25204,0,0,0,1,0,0,0,0,1
25209,0,0,0,1,0,1,0,0,1
25210,0,0,0,1,0,1,0,0,1
25212,0,0,0,0,0,0,0,1,0
25213,0,0,0,0,0,0,0,1,0
25215,0,0,0,0,0,0,1,0,0
25217,0,0,0,0,0,1,0,0,0
25220,0,0,0,1,0,0,0,0,0
25221,0,0,0,0,0,0,0,0,1
25225,0,0,1,0,0,0,0,0,0
25226,0,0,0,1,0,1,1,1,0
25228,1,0,1,1,0,0,0,0,0
25229,1,0,0,1,0,0,0,0,0
25231,0,0,0,1,0,0,0,0,0
25232,0,0,0,1,0,1,0,0,0
25237,0,1,1,0,1,0,0,0,1
25238,0,0,0,0,1,0,0,0,0
25240,1,1,0,0,0,0,0,0,0
25244,0,1,0,0,0,0,0,1,0
25248,0,0,1,1,0,1,0,0,0
25251,1,0,0,1,0,0,0,0,0
25253,1,0,0,1,0,1,0,0,1
25258,0,1,0,1,1,0,0,0,0
25263,0,0,0,1,0,1,0,0,0
25266,0,0,0,1,0,1,0,1,1
25272,0,0,1,0,0,1,0,0,1
25273,1,0,0,0,0,1,0,0,0
25274,0,0,0,1,1,0,0,0,1
25276,0,1,0,1,1,1,0,0,0
25278,0,0,0,1,0,1,0,0,0
25281,0,0,0,1,0,1,0,0,0
25282,0,0,0,0,0,1,0,0,0
25283,0,1,0,0,0,0,0,0,0
25286,0,1,0,1,0,1,0,0,0
25288,0,0,0,1,0,1,0,0,0
25290,0,0,0,0,1,0,0,0,0
25292,0,0,0,1,0,1,1,1,1
25293,1,0,1,0,0,0,0,0,0
25295,0,0,0,1,0,1,1,0,0
25296,0,0,0,0,1,1,0,0,0
25302,0,0,0,1,0,1,0,0,0
25305,0,0,0,0,0,0,0,0,1
25306,0,0,0,1,0,1,0,0,0
25308,0,0,0,0,0,1,0,0,0
25311,0,0,0,0,0,1,0,0,0
25313,0,0,0,1,0,0,0,0,0
25315,0,0,0,1,0,1,0,0,1
25316,0,0,0,1,0,0,0,0,0
25320,0,0,0,1,0,0,0,0,0
25321,0,1,0,1,0,1,1,1,1
25325,0,0,0,0,0,0,0,1,0
25332,0,1,1,0,1,1,0,1,1
25334,0,0,0,1,1,0,0,0,0
25341,1,1,1,0,0,1,0,1,0
25346,0,0,0,1,1,1,0,0,1
25348,0,1,0,0,1,1,1,0,0
25349,0,0,0,1,0,0,1,0,1
25351,1,1,0,1,1,1,1,0,1
25353,0,0,0,0,1,0,0,0,0
25355,0,0,0,0,1,0,0,0,0
25357,0,1,0,0,1,0,0,0,0
25358,0,0,0,1,0,0,0,0,0
25359,0,0,0,1,0,1,0,0,0
25360,0,0,0,0,1,0,0,0,0
25366,0,0,0,1,0,0,0,0,0
25367,0,0,0,1,0,0,0,0,0
25371,0,0,0,1,0,1,0,0,0
25373,0,0,0,0,1,0,0,0,0
25374,0,0,1,0,0,0,0,0,0
25375,0,0,0,0,0,1,0,0,0
25378,0,0,0,1,0,1,0,0,0
25380,0,0,0,0,0,1,0,0,1
25382,0,0,0,1,0,1,0,0,0
25385,0,1,0,1,0,1,0,0,1
25392,0,0,0,1,1,0,0,0,0
25399,0,0,1,1,0,0,0,0,0
25400,0,0,0,1,1,0,0,0,0
25402,0,1,0,0,0,0,0,0,0
25403,0,0,0,1,0,0,0,0,0
25408,0,0,0,0,1,1,0,1,0
25410,0,0,0,1,1,1,0,0,1
25411,0,0,0,0,1,0,0,0,0
25412,0,1,0,0,0,0,0,0,0
25414,0,0,0,1,0,1,0,0,0
25420,0,0,0,0,0,0,0,1,0
25423,0,0,0,0,1,0,0,0,0
25427,0,1,0,0,1,0,0,0,0
25429,0,0,0,1,1,0,0,0,0
25434,0,0,0,1,0,0,0,0,1
25435,1,0,1,0,0,0,0,0,0
25439,0,0,0,1,0,1,0,0,0
25442,0,0,1,0,1,0,0,0,0
25443,1,0,0,0,0,0,0,0,0
25445,0,1,0,1,0,0,0,0,1
25446,0,0,0,1,0,1,0,1,1
25447,0,0,0,1,0,1,0,0,1
25450,0,1,0,1,1,0,0,0,1
25451,0,0,0,0,0,1,0,0,1
25458,0,0,0,1,0,0,0,0,0
25463,0,0,0,0,1,0,0,0,0
25464,0,0,0,0,0,0,0,0,1
25469,0,0,0,0,0,1,0,0,0
25470,0,1,0,0,1,0,0,0,0
25472,0,0,0,1,0,1,0,0,0
25474,0,0,1,0,0,0,0,0,0
25477,0,0,0,0,0,1,0,0,0
25479,0,0,0,1,0,1,1,0,1
25487,0,0,0,1,1,1,1,0,1
25490,0,1,0,1,0,1,0,0,1
25491,0,0,0,1,0,1,0,0,0
25492,0,0,0,1,0,1,0,0,1
25495,0,0,0,1,0,1,1,0,0
25496,0,1,0,0,1,0,0,0,0
25497,0,0,0,1,0,0,0,0,0
25499,0,0,0,0,1,1,0,0,0
25501,1,0,1,1,0,1,1,0,1
25502,0,0,0,1,0,1,1,0,1
25503,0,1,0,0,1,0,0,0,0
25506,0,0,0,0,1,0,0,0,0
25507,0,0,0,0,0,0,0,1,0
25509,0,0,0,1,0,0,0,0,0
25513,1,1,0,0,1,1,0,0,0
25518,0,0,0,1,0,1,1,0,0
25521,0,1,1,1,1,0,0,0,0
25522,0,0,0,0,1,0,0,0,0
25527,0,0,0,1,0,1,0,0,0
25528,0,0,0,1,0,1,0,0,0
25530,0,0,0,0,0,0,0,0,1
25531,0,1,0,1,0,0,0,0,1
25540,0,0,0,0,1,0,0,0,0
25543,0,0,1,0,0,0,0,0,0
25544,0,0,0,1,0,1,0,0,1
25545,1,0,0,1,0,0,0,0,1
25549,0,0,0,0,0,1,1,0,0
25552,0,0,0,1,0,1,0,0,0
25553,1,1,0,1,0,0,0,0,0
25558,0,0,0,1,0,0,0,0,1
25561,0,0,0,1,0,0,0,0,0
25563,0,0,0,0,1,0,0,0,0
25564,0,0,0,1,0,0,0,0,0
25568,0,0,0,0,0,0,0,0,1
25569,0,0,0,1,1,0,0,0,0
25570,0,0,1,0,0,0,0,0,1
25571,0,0,0,1,0,0,0,0,0
25574,0,0,0,1,0,1,1,1,0
25581,0,0,0,1,0,1,0,0,1
25584,1,0,1,1,0,0,0,0,0
25590,0,1,0,0,0,0,0,1,0
25591,0,0,0,0,1,0,0,0,0
25595,0,0,0,1,0,1,0,1,0
25596,0,1,0,0,1,0,0,0,0
25598,0,0,0,1,0,0,0,0,1
25600,0,0,0,0,0,0,0,1,0
25603,0,1,0,0,1,0,0,0,0
25604,0,0,0,1,0,1,0,0,1
25609,0,0,0,1,0,0,0,0,0
25616,0,1,0,0,0,0,0,0,0
25618,0,0,0,0,1,0,0,0,0
25621,0,1,0,1,1,1,0,0,0
25627,0,0,0,1,1,1,0,0,0
25628,0,0,0,1,0,0,0,0,1
25632,0,0,0,1,1,0,0,0,0
25637,0,0,0,1,0,1,0,0,1
25641,1,0,1,1,0,1,0,0,1
25642,0,0,0,1,0,0,0,0,1
25643,1,0,0,1,0,1,0,0,1
25645,0,0,0,1,0,1,1,0,1
25647,0,0,0,0,0,1,0,0,0
25656,0,0,1,0,0,0,0,0,1
25657,0,0,0,0,1,0,0,0,0
25661,0,1,0,1,1,0,0,0,0
25663,0,1,0,0,0,0,0,0,0
25665,0,1,0,1,0,1,0,1,1
25668,0,0,0,0,1,0,0,0,0
25669,0,0,0,0,1,0,0,0,0
25671,0,1,0,1,1,0,0,0,0
25672,1,0,0,0,0,0,0,0,0
25673,0,1,0,1,1,1,0,0,0
25674,0,0,0,1,1,1,0,1,0
25677,1,0,0,0,0,0,0,0,1
25681,0,0,1,0,0,0,0,0,0
25684,0,0,1,0,0,0,0,0,0
25686,0,0,0,1,0,0,0,1,1
25691,1,0,0,1,0,1,1,0,1
25693,1,0,0,0,1,0,0,0,0
25694,0,0,1,1,0,1,1,0,0
25695,0,0,0,1,0,0,0,0,1
25699,0,0,0,0,1,0,0,0,0
25701,0,0,0,0,0,1,0,0,0
25711,0,0,0,1,0,1,1,0,0
25714,0,0,0,1,0,0,0,0,0
25717,0,0,0,0,0,1,0,0,1
25718,0,1,0,0,0,1,1,0,0
25719,0,0,0,0,1,1,1,0,0
25721,0,1,1,1,1,1,0,0,1
25724,0,0,0,0,0,1,0,0,0
25737,0,0,0,0,1,0,0,0,0
25751,0,0,0,0,1,0,0,0,1
25753,0,0,0,0,0,1,0,0,0
25755,0,0,0,1,0,1,0,0,0
25757,0,0,0,0,1,0,0,0,0
25758,0,0,0,1,0,1,1,0,0
25759,1,0,1,0,0,1,0,0,0
25761,1,0,1,0,0,0,0,0,0
25763,0,0,1,0,0,0,0,0,0
25764,0,0,1,0,0,1,0,1,1
25768,0,0,0,1,0,1,0,0,1
25773,0,0,0,0,0,1,0,0,1
25777,0,0,1,0,1,1,0,0,0
25785,0,0,0,0,1,0,0,0,0
25786,1,0,0,0,0,0,0,0,0
25787,0,0,0,0,0,1,0,0,0
25790,0,0,0,1,0,1,0,0,0
25791,0,0,0,0,1,0,0,0,0
25795,0,0,0,1,0,1,0,0,0
25799,0,0,0,1,0,1,0,0,0
25801,0,0,0,0,0,1,0,1,0
25803,0,1,0,0,1,0,0,0,0
25804,0,0,0,1,1,0,0,0,0
25807,0,1,1,1,1,1,0,0,1
25811,0,0,0,1,1,0,0,1,1
25815,1,0,0,0,0,0,0,0,0
25816,1,0,1,1,0,1,0,0,1
25817,0,1,0,0,1,1,0,0,0
25819,0,0,0,0,0,0,0,1,0
25823,0,0,0,0,1,0,1,0,0
25832,0,0,0,0,1,0,0,0,1
25833,0,0,0,1,1,1,1,1,0
25837,0,0,0,0,1,0,0,0,1
25842,1,0,1,0,0,0,0,0,0
25845,1,0,1,0,0,1,0,0,1
25852,0,0,0,1,0,0,0,0,0
25859,1,0,0,0,0,1,0,0,1
25860,1,0,0,1,0,1,0,0,1
25861,0,1,0,1,0,1,1,0,0
25863,0,0,0,1,0,0,0,0,1
25864,0,0,0,1,0,1,0,0,0
25866,0,0,0,1,1,1,0,0,0
25867,0,1,0,1,1,1,1,1,1
25868,0,0,0,0,0,0,0,0,1
25874,0,0,0,1,0,1,0,0,1
25877,0,0,0,1,0,1,1,1,1
25880,0,1,0,1,1,1,0,0,1
25881,0,0,0,0,0,0,0,1,0
25884,0,0,0,1,0,1,1,1,0
25886,0,0,0,1,0,1,0,0,0
25892,0,0,0,1,0,0,0,0,1
25895,1,0,1,1,0,0,0,0,1
25896,0,0,0,1,1,0,1,0,0
25898,0,0,0,1,1,1,0,0,1
25899,0,1,0,0,0,0,0,0,0
25900,0,0,0,0,1,0,0,0,0
25901,0,1,0,1,1,1,0,0,0
25903,0,1,0,0,1,0,0,0,0
25904,0,0,0,1,1,1,0,0,1
25908,0,1,0,1,1,1,0,0,1
25911,1,0,1,0,0,0,0,0,1
25913,0,0,0,0,1,0,0,0,0
25917,0,0,0,1,0,1,1,0,0
25919,0,0,0,1,0,1,0,0,1
25921,0,0,0,0,0,1,0,0,0
25922,0,0,0,1,1,1,0,0,0
25923,1,0,0,1,0,1,1,0,1
25926,0,0,0,1,1,0,0,0,0
25927,0,1,0,1,1,1,0,0,0
25932,1,0,1,1,0,0,0,0,0
25934,1,0,0,0,1,0,0,0,0
25935,0,0,0,1,0,1,0,0,0
25936,0,0,0,0,0,0,0,0,1
25938,0,0,0,1,0,0,0,0,1
25941,0,0,0,1,0,0,0,0,0
25943,0,1,0,1,1,0,0,0,0
25944,0,0,0,1,0,0,0,0,0
25947,0,0,0,0,1,0,0,0,0
25948,0,0,0,1,1,1,0,0,1
25953,0,0,0,1,0,1,0,1,1
25956,0,0,0,0,0,0,0,0,1
25959,0,0,0,1,1,1,1,0,1
25961,0,0,0,1,0,1,0,0,0
25964,0,0,0,1,0,1,0,0,1
25966,0,0,0,0,0,0,0,0,1
25967,0,1,0,1,1,1,0,0,0
25973,0,1,0,0,0,0,0,0,0
25978,0,0,0,0,1,0,0,0,0
25982,0,0,0,1,0,0,0,1,0
25983,0,0,0,1,0,1,0,0,1
25986,0,0,0,0,0,0,0,1,1
25987,0,0,1,0,0,1,1,0,0
25990,1,0,0,0,1,0,0,0,0
25993,0,0,0,1,0,1,1,0,1
25995,0,0,1,1,0,1,0,0,0
25996,1,0,1,0,0,0,0,0,0
25997,0,0,0,1,1,0,0,0,1
25999,0,1,0,1,1,1,0,0,0
26001,0,0,0,1,1,0,0,0,0
26003,0,0,0,1,0,1,0,0,0
26005,0,0,1,0,1,0,0,1,0
26007,0,0,0,0,1,0,0,0,0
26008,0,0,0,0,1,0,0,0,0
26011,0,0,0,0,0,0,0,1,0
26012,0,0,1,0,1,0,0,0,1
26013,0,1,0,0,1,0,0,0,0
26014,0,0,0,1,0,0,0,0,1
26019,0,1,1,0,1,1,0,0,0
26024,0,0,0,1,0,1,0,0,1
26026,0,0,0,1,0,1,1,0,1
26027,0,0,0,0,1,1,0,0,0
26028,1,0,1,0,1,0,0,0,0
26032,0,0,0,1,1,1,0,0,1
26033,1,0,0,0,0,0,0,0,0
26035,0,0,0,1,0,0,0,0,0
26036,0,0,0,1,0,0,0,0,1
26037,0,0,0,0,0,1,0,0,1
26045,0,1,0,1,0,1,0,0,0
26046,0,1,0,1,1,0,0,0,0
26047,0,0,0,0,0,0,0,1,0
26048,1,0,1,0,1,1,0,0,1
26054,1,0,1,1,1,0,0,0,1
26055,0,0,0,0,1,0,0,0,0
26056,0,0,0,0,1,0,0,0,0
26058,0,0,0,1,0,1,0,0,1
26060,1,0,0,0,0,0,0,0,0
26067,1,0,0,0,0,0,0,0,0
26068,0,0,0,1,0,1,0,0,0
26070,0,1,0,1,1,1,0,0,0
26071,0,1,0,1,1,1,0,0,0
26072,0,0,0,0,0,1,0,0,1
26073,0,1,0,0,1,0,0,0,1
26076,0,0,1,0,1,1,0,0,1
26081,0,0,0,1,0,0,0,0,0
26083,0,0,0,1,0,1,0,0,1
26085,0,0,0,0,0,0,0,0,1
26086,0,0,0,1,1,1,0,0,0
26088,0,1,0,1,1,1,0,0,0
26091,1,0,0,1,0,0,0,0,0
26095,0,1,0,1,1,1,0,1,0
26097,0,1,0,0,1,0,0,0,1
26106,0,0,0,1,0,1,0,0,1
26117,0,1,0,1,0,1,0,1,1
26128,0,1,0,1,1,0,0,0,0
26129,1,0,1,0,0,0,0,0,0
26130,0,0,0,0,0,1,0,0,0
26133,0,0,0,0,1,0,0,0,0
26139,0,1,0,1,1,1,0,0,1
26145,0,0,0,1,0,0,0,0,0
26147,0,0,0,0,0,1,0,0,0
26148,0,0,0,1,0,0,0,0,1
26149,0,0,0,0,0,1,0,0,0
26150,0,0,0,1,0,1,0,0,0
26154,0,0,0,1,1,1,0,0,0
26160,1,0,0,0,0,0,0,0,1
26162,0,0,0,1,0,0,0,0,1
26163,0,0,0,0,0,1,0,0,1
26166,0,0,0,0,1,1,0,0,0
26167,0,0,0,1,1,1,0,1,1
26168,1,0,0,0,0,0,0,1,1
26170,0,0,0,1,0,0,0,0,1
26176,0,0,1,0,1,1,0,0,0
26181,0,0,0,0,1,1,0,0,0
26184,0,0,0,1,0,0,0,0,1
26186,0,0,0,1,0,1,0,0,1
26189,1,0,0,1,0,1,0,0,0
26190,0,1,0,0,0,1,0,1,1
26191,0,0,0,1,0,1,0,0,0
26195,0,0,0,1,0,1,0,0,0
26196,1,0,1,0,0,0,0,0,0
26197,0,0,0,1,0,0,0,0,1
26198,0,0,0,1,0,0,0,0,0
26200,0,0,0,1,0,0,1,0,0
26201,0,1,0,1,1,1,0,0,1
26207,0,0,0,1,0,1,0,0,1
26208,0,0,0,0,0,0,0,0,1
26210,0,0,0,1,0,0,0,0,0
26211,0,0,0,1,0,0,0,0,0
26212,0,0,0,1,0,0,0,0,1
26218,0,0,0,0,1,0,0,0,0
26221,0,0,0,0,0,0,0,1,1
26224,1,0,1,0,0,0,0,0,0
26229,0,0,1,1,0,1,0,0,1
26231,0,0,0,0,1,0,0,0,0
26232,0,0,0,1,0,0,0,0,0
26238,0,0,0,0,0,1,0,0,1
26239,0,0,0,0,1,0,0,0,0
26241,0,0,0,0,1,0,0,0,0
26242,1,0,0,0,0,0,0,1,1
26244,0,0,0,0,1,0,0,0,0
26247,0,0,0,1,0,1,1,1,1
26250,1,0,1,1,0,0,0,0,1
26254,0,1,0,1,1,1,0,0,1
26257,0,0,0,1,0,1,0,0,1
26259,0,0,0,1,1,1,0,0,0
26260,0,0,0,0,0,0,0,0,1
26261,0,0,0,0,0,0,0,1,0
26263,0,0,0,1,0,0,0,0,1
26265,1,0,0,0,0,0,0,0,0
26267,0,1,0,1,1,1,0,0,0
26270,0,0,0,1,0,1,0,0,0
26273,0,0,1,0,0,0,0,0,0
26274,0,0,0,1,0,0,0,0,1
26275,0,0,0,1,1,0,0,0,1
26276,0,1,0,0,1,1,0,0,1
26279,0,0,0,0,0,1,0,0,0
26281,0,0,0,0,1,0,0,0,0
26282,0,0,0,1,0,1,0,0,0
26288,0,1,0,0,0,0,0,0,0
26296,1,0,1,1,1,1,0,0,1
26297,0,0,0,1,0,1,0,0,0
26298,0,0,0,1,0,1,0,0,0
26300,0,0,0,1,0,1,1,0,1
26301,0,0,1,0,0,0,0,0,0
26306,0,1,0,0,1,0,0,0,0
26307,0,0,1,0,0,0,0,0,1
26308,0,1,0,1,1,0,0,0,0
26310,0,0,0,1,0,1,0,0,0
26311,0,0,0,0,1,1,0,0,0
26312,1,0,0,1,0,1,0,0,0
26313,0,0,0,0,0,1,0,0,0
26317,0,0,0,1,0,0,0,0,0
26318,0,0,0,1,0,0,0,0,1
26321,0,0,0,1,0,1,0,1,1
26322,0,0,0,1,1,1,0,0,0
26324,1,0,0,0,0,0,1,0,0
26326,0,0,0,1,0,0,0,0,1
26327,0,0,0,1,0,1,0,0,0
26328,0,0,1,1,0,0,0,0,1
26330,0,0,1,0,0,0,0,1,0
26331,0,0,0,0,0,1,0,0,0
26332,0,0,0,0,1,0,0,0,0
26333,0,0,0,1,0,1,1,1,0
26336,0,0,1,0,0,1,0,0,0
26337,0,0,0,1,0,0,0,0,0
26341,0,0,1,0,0,1,0,0,0
26343,1,0,1,0,0,0,0,0,0
26347,0,0,0,0,1,0,0,0,0
26354,0,0,0,1,0,1,0,0,0
26356,0,0,1,1,0,1,0,0,1
26358,0,0,0,1,0,0,0,1,1
26361,0,0,0,1,0,0,0,0,0
26362,0,0,0,1,0,0,0,0,1
26368,0,0,0,0,0,0,0,0,1
26370,0,1,0,1,1,1,0,0,1
26371,0,0,0,1,1,0,0,0,1
26375,0,0,0,1,0,0,0,0,1
26377,0,0,0,1,0,0,0,0,0
26381,0,0,0,1,0,1,0,0,1
26383,0,0,0,0,1,0,0,0,0
26384,0,0,0,0,0,0,1,1,0
26385,0,0,1,1,0,0,0,0,0
26386,0,0,0,1,0,1,0,0,0
26388,0,0,0,1,1,0,0,0,0
26389,0,0,0,0,0,1,0,0,1
26390,0,0,0,0,0,0,0,0,1
26391,0,0,0,0,0,1,0,1,0
26392,0,1,0,0,1,0,0,0,0
26393,1,0,0,1,0,0,0,0,0
26395,0,0,0,1,0,0,0,0,0
26396,0,0,0,1,0,1,0,0,0
26397,0,1,0,1,1,1,0,0,0
26399,0,0,0,1,0,0,0,1,1
26400,0,0,0,0,1,0,0,0,0
26408,0,0,0,0,0,1,1,0,1
26410,0,0,0,0,0,0,0,0,1
26411,1,0,0,1,0,1,0,1,1
26412,0,0,0,0,0,1,0,0,0
26416,0,0,0,1,1,1,1,0,1
26417,0,0,0,1,0,1,0,0,1
26418,0,0,0,0,0,0,0,0,1
26419,0,0,0,1,1,1,0,0,1
26422,0,0,0,1,0,0,0,0,1
26424,0,0,0,1,0,0,0,1,1
26427,0,0,0,1,1,1,0,0,1
26428,0,0,0,0,1,0,0,0,0
26431,0,1,0,1,1,1,0,0,1
26434,1,0,1,0,0,0,0,0,0
26435,1,0,0,0,0,0,0,0,0
26444,1,0,1,0,1,1,1,0,0
26447,0,0,0,0,0,1,0,1,0
26453,0,0,0,1,0,1,0,1,0
26454,0,0,0,0,0,0,0,1,1
26456,0,1,1,1,0,0,0,0,1
26458,0,0,0,1,0,0,0,1,1
26460,0,0,0,0,0,1,0,0,1
26463,0,0,0,1,0,1,0,0,0
26464,0,0,0,1,0,1,1,1,1
26469,1,0,0,0,0,1,0,0,1
26471,0,0,0,0,1,0,0,0,0
26472,0,1,0,0,1,0,0,0,0
26473,1,0,0,0,0,0,0,0,0
26475,0,0,0,1,0,0,0,0,0
26477,0,1,0,1,1,1,0,0,1
26479,0,0,0,0,1,0,0,0,1
26480,0,0,0,1,0,0,0,0,1
26481,0,1,0,1,1,1,0,0,0
26482,0,1,0,1,1,1,1,0,1
26483,0,0,0,0,0,0,0,0,1
26484,0,0,1,0,1,0,0,0,1
26485,0,0,1,1,0,1,0,0,1
26488,1,0,1,0,0,0,0,1,1
26489,0,0,0,1,0,0,0,0,0
26490,0,0,0,1,0,1,0,0,1
26491,0,0,0,1,0,0,0,0,1
26494,0,1,0,1,0,1,1,0,0
26495,0,0,0,1,0,1,0,0,1
26497,1,0,1,1,0,1,0,0,0
26500,1,0,1,1,0,0,0,1,0
26510,0,0,0,1,0,0,0,0,1
26512,1,0,0,0,0,1,0,0,0
26514,1,0,0,1,0,0,0,0,0
26520,0,0,0,0,0,1,0,0,0
26521,0,0,0,1,0,1,0,0,0
26522,1,0,1,0,0,0,0,0,0
26526,0,0,0,1,0,0,0,0,1
26528,0,0,1,0,0,1,0,0,0
26531,0,0,0,0,0,0,0,0,1
26534,0,0,0,0,1,1,0,0,0
26535,0,1,0,0,1,0,0,0,0
26538,0,0,1,1,1,1,0,0,0
26540,0,0,0,0,0,0,0,1,0
26541,0,1,0,0,1,0,0,0,0
26543,0,0,0,1,0,0,0,0,1
26545,1,0,0,0,0,0,0,0,0
26549,0,0,0,1,1,1,0,1,0
26557,0,0,0,1,1,1,0,0,1
26558,0,0,0,0,0,1,1,0,0
26560,0,0,0,0,1,1,0,0,0
26565,0,0,1,0,0,0,0,0,0
26566,0,1,1,1,1,1,1,0,0
26569,1,0,1,0,0,0,0,0,0
26570,1,0,0,0,0,0,0,0,0
26571,0,0,0,1,0,1,0,0,1
26572,0,0,1,0,0,0,0,0,0
26579,0,0,0,1,0,1,0,0,1
26585,0,1,0,0,1,0,0,0,1
26586,0,1,0,0,0,0,0,0,0
26590,0,0,1,1,0,1,0,0,0
26591,0,1,0,1,1,1,0,0,0
26595,0,0,0,0,0,0,0,1,0
26596,0,0,0,0,0,1,0,0,1
26599,0,0,0,1,0,0,0,0,0
26601,0,0,0,1,0,0,0,0,0
26606,0,0,0,1,0,1,0,0,1
26607,0,0,0,1,0,1,0,0,0
26610,0,0,0,0,1,0,0,0,0
26611,0,1,0,0,1,1,0,0,0
26614,0,0,0,0,0,0,0,0,1
26618,0,0,0,1,0,1,0,0,1
26619,0,1,0,0,0,0,0,1,1
26620,0,0,0,0,0,0,0,1,0
26621,1,0,1,1,1,1,0,0,1
26624,0,0,0,1,0,0,0,0,0
26626,0,0,0,1,0,0,0,0,1
26627,0,1,0,0,0,1,0,0,0
26630,0,0,0,0,0,1,1,0,0
26633,0,0,1,0,0,1,0,0,1
26635,0,1,0,0,1,1,0,0,0
26636,1,0,0,1,1,1,1,0,0
26642,0,0,0,1,0,1,0,0,1
26644,0,0,1,1,0,1,1,1,1
26645,0,0,0,0,0,1,0,0,0
26649,0,0,0,0,0,1,0,0,0
26654,1,0,0,0,0,0,0,0,1
26655,0,0,0,1,0,1,0,0,1
26656,0,0,0,0,0,0,0,1,0
26661,0,0,1,0,1,1,0,0,0
26662,0,1,0,0,1,0,0,0,0
26663,1,0,0,0,0,0,0,0,1
26668,0,0,0,0,0,1,0,0,0
26669,0,0,0,1,0,0,0,0,1
26671,0,0,0,0,1,0,0,0,0
26675,0,0,0,1,0,0,0,0,1
26677,0,0,0,1,0,1,0,0,0
26678,0,0,0,1,0,1,0,0,0
26680,0,0,0,0,0,1,0,0,0
26681,0,1,0,0,1,0,0,0,0
26686,0,0,0,0,0,1,0,0,1
26687,0,0,0,0,0,1,0,0,0
26688,0,0,0,1,0,1,0,0,1
26689,0,0,1,1,1,0,0,0,0
26692,0,1,0,0,0,0,1,0,1
26696,0,1,0,0,0,1,0,0,0
26698,0,0,0,1,1,1,0,0,0
26704,0,0,0,1,0,1,0,0,0
26711,0,0,0,1,0,1,0,0,0
26712,0,0,0,0,0,1,0,0,0
26713,0,1,0,0,0,0,0,0,0
26715,0,0,0,1,1,0,0,0,0
26717,1,0,1,1,0,0,0,0,1
26718,0,0,0,0,1,0,0,0,0
26722,0,0,1,1,0,0,0,1,1
26723,0,0,0,1,0,1,0,0,0
26724,0,0,0,1,0,1,1,1,1
26727,0,0,1,0,0,1,0,0,0
26730,0,1,0,0,0,0,0,1,0
26735,0,0,0,1,0,0,0,0,1
26736,0,0,0,1,0,0,0,0,1
26738,1,0,1,0,0,1,0,0,0
26740,0,0,0,0,1,0,0,0,0
26743,0,0,1,1,1,0,1,0,1
26745,0,0,0,1,0,1,0,0,1
26749,0,0,0,0,1,0,0,0,0
26753,0,1,0,1,1,1,1,1,0
26754,0,0,0,1,0,1,1,1,0
26755,0,1,0,0,1,0,0,0,0
26760,0,0,0,1,0,1,0,0,1
26763,0,0,0,1,1,1,0,0,0
26765,0,0,0,1,0,0,0,1,1
26772,0,0,0,0,0,0,0,1,1
26773,0,0,0,1,0,0,0,0,0
26777,0,0,0,0,0,1,0,0,1
26779,0,1,0,0,0,0,0,0,1
26780,0,0,0,1,0,1,0,0,0
26790,0,0,0,0,0,0,0,1,0
26791,0,0,0,1,0,0,0,0,1
26792,1,0,1,0,0,0,0,1,0
26794,0,0,0,1,0,1,0,0,0
26800,0,0,0,1,0,0,0,0,1
26802,0,0,0,1,0,0,0,0,0
26805,0,0,0,0,0,0,0,0,1
26806,1,0,0,1,0,1,0,0,1
26807,0,0,0,0,0,1,0,0,0
26808,0,0,0,1,0,1,1,1,1
26813,0,0,0,1,1,1,0,0,1
26814,0,0,0,0,0,0,0,0,1
26816,0,0,0,1,0,0,0,0,1
26817,0,1,0,1,1,1,0,0,1
26818,0,0,0,1,0,0,0,0,1
26820,0,0,0,1,0,1,1,1,0
26822,0,0,0,0,1,0,0,0,0
26824,0,0,0,1,1,1,0,0,0
26827,0,0,0,1,0,0,0,0,0
26831,0,0,0,0,1,0,0,0,0
26832,0,0,0,0,1,0,0,0,0
26833,0,0,0,0,1,0,0,0,0
26835,0,0,1,0,0,0,0,0,1
26836,0,1,0,0,0,0,0,0,0
26838,0,0,1,1,0,0,0,0,0
26839,0,0,0,0,0,0,0,0,1
26840,0,0,0,1,0,1,0,0,1
26841,0,0,0,1,0,1,1,0,0
26845,0,0,1,1,0,1,0,0,0
26846,0,0,0,1,1,0,0,0,1
26847,0,0,0,1,0,0,0,0,0
26850,0,0,0,0,0,1,0,0,1
26853,0,0,0,1,0,1,1,0,1
26855,0,0,0,1,0,1,1,0,0
26857,0,1,0,1,1,1,1,0,1
26858,0,0,0,0,0,1,0,0,1
26859,0,0,0,0,0,0,0,0,1
26861,0,1,0,1,0,0,0,1,0
26863,0,0,0,0,0,0,0,1,0
26864,0,0,0,1,0,0,0,0,1
26865,0,0,0,1,1,1,0,0,0
26867,0,0,0,1,0,1,0,0,1
26870,1,0,1,0,0,0,0,0,0
26872,0,0,0,0,1,0,0,0,0
26876,0,0,0,1,0,1,0,1,0
26877,0,0,0,1,0,0,0,0,0
26879,0,0,0,0,0,1,0,0,0
26883,0,0,1,0,0,0,0,0,0
